id,full_name,first_name_x,last_name_x,is_active,person_id,first_name_y,last_name_y,school,country,height,weight,season_exp,jersey,position,rosterstatus,team_id,team_name,team_city,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,edad,años_jugando,undrafted
202720,Jon Leuer,Jon,Leuer,0,202720.0,Jon,Leuer,Wisconsin,USA,6-10,228.0,9.0,30,Forward,Inactive,1610612763.0,Grizzlies,Memphis,2011.0,2018.0,Y,Y,Y,2011,2,40,N,36.0,7.0,0
77375,Andrew Levane,Andrew,Levane,0,77375.0,Andrew,Levane,St. John's (NY),USA,6-2,190.0,3.0,3,Forward,Inactive,1610612755.0,Nationals,Syracuse,1948.0,1952.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,105.0,4.0,0
77376,Lafayette Lever,Lafayette,Lever,0,77376.0,Lafayette,Lever,Arizona State,USA,6-3,170.0,11.0,21,Guard,Inactive,1610612743.0,Nuggets,Denver,1982.0,1993.0,N,Y,Y,1982,1,11,N,65.0,11.0,0
77377,Cliff Levingston,Cliff,Levingston,0,77377.0,Cliff,Levingston,Wichita State,USA,6-8,210.0,11.0,53,Forward,Inactive,1610612737.0,Hawks,Atlanta,1982.0,1994.0,N,Y,Y,1982,1,9,N,64.0,12.0,0
77385,Bobby Lewis,Bobby,Lewis,0,77385.0,Bobby,Lewis,North Carolina,USA,6-3,175.0,4.0,5,Guard,Inactive,1610612744.0,Warriors,San Francisco,1967.0,1970.0,N,Y,Y,1967,4,39,N,80.0,3.0,0
736,Cedric Lewis,Cedric,Lewis,0,736.0,Cedric,Lewis,Maryland,USA,6-10,235.0,1.0,42,Forward,Inactive,1610612764.0,Bullets,Washington,1995.0,1995.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,56.0,0.0,0
77379,Fred Lewis,Fred,Lewis,0,77379.0,Fred,Lewis,Eastern Kentucky,USA,6-2,195.0,2.0,,Forward,Inactive,1610610024.0,Bullets,Baltimore,1948.0,1949.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,104.0,1.0,0
77380,Freddie Lewis,Freddie,Lewis,0,77380.0,Freddie,Lewis,Arizona State,USA,6-0,175.0,2.0,1,Guard,Inactive,1610612754.0,Pacers,Indiana,1966.0,1976.0,N,Y,Y,1966,10,88,N,82.0,10.0,0
77381,Grady Lewis,Grady,Lewis,0,77381.0,Grady,Lewis,Oklahoma,USA,6-7,215.0,3.0,,Forward,Inactive,1610610028.0,Falcons,Detroit,1946.0,1948.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N,108.0,2.0,0
1631171,Justin Lewis,Justin,Lewis,1,1631171.0,Justin,Lewis,Marquette,USA,6-7,245.0,0.0,34,Forward,Active,1610612741.0,Bulls,Chicago,2022.0,2023.0,N,N,N,Undrafted,Undrafted,Undrafted,N,23.0,1.0,0
729,Martin Lewis,Martin,Lewis,0,729.0,Martin,Lewis,Seward County CC,USA,6-6,225.0,2.0,32,Forward,Inactive,1610612761.0,Raptors,Toronto,1995.0,1996.0,N,Y,Y,1995,2,50,N,50.0,1.0,0
1900,Quincy Lewis,Quincy,Lewis,0,1900.0,Quincy,Lewis,Minnesota,USA,6-7,215.0,4.0,,Guard-Forward,Inactive,0.0,,,1999.0,2003.0,N,Y,Y,1999,1,19,N,48.0,4.0,0
77383,Ralph Lewis,Ralph,Lewis,0,77383.0,Ralph,Lewis,La Salle,USA,6-6,200.0,3.0,11,Guard,Inactive,1610612765.0,Pistons,Detroit,1987.0,1989.0,N,Y,Y,1985,6,139,N,62.0,2.0,0
1740,Rashard Lewis,Rashard,Lewis,0,1740.0,Rashard,Lewis,Elsik HS (TX),USA,6-10,235.0,16.0,9,Forward,Inactive,1610612760.0,SuperSonics,Seattle,1998.0,2013.0,N,Y,Y,1998,2,32,N,46.0,15.0,0
77384,Reggie Lewis,Reggie,Lewis,0,77384.0,Reggie,Lewis,Northeastern,USA,6-7,195.0,6.0,35,Guard,Inactive,1610612738.0,Celtics,Boston,1987.0,1992.0,N,Y,Y,1987,1,22,N,59.0,5.0,0
1630575,Scottie Lewis,Scottie,Lewis,0,1630575.0,Scottie,Lewis,Florida,USA,6-5,185.0,2.0,16,Guard,Inactive,1610612766.0,Hornets,Charlotte,2021.0,2021.0,Y,Y,Y,2021,2,56,N,25.0,0.0,0
1630184,Kira Lewis Jr.,Kira,Lewis Jr.,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
77386,Marcus Liberty,Marcus,Liberty,0,77386.0,Marcus,Liberty,Illinois,USA,6-8,205.0,4.0,30,Forward,Inactive,1610612743.0,Nuggets,Denver,1990.0,1993.0,N,Y,Y,1990,2,42,N,57.0,3.0,0
77387,Todd Lichti,Todd,Lichti,0,77387.0,Todd,Lichti,Stanford,USA,6-4,205.0,5.0,30,Guard,Inactive,1610612743.0,Nuggets,Denver,1989.0,1993.0,N,Y,Y,1989,1,15,N,58.0,4.0,0
202732,DeAndre Liggins,DeAndre,Liggins,0,202732.0,DeAndre,Liggins,Kentucky,USA,6-6,209.0,6.0,34,Guard,Inactive,1610612739.0,Cavaliers,Cleveland,2011.0,2017.0,Y,Y,Y,2011,2,53,N,37.0,6.0,0
77388,Bill Ligon,Bill,Ligon,0,77388.0,Bill,Ligon,Vanderbilt,USA,6-4,180.0,1.0,26,Guard,Inactive,1610612765.0,Pistons,Detroit,1974.0,1974.0,N,Y,Y,1974,10,175,N,73.0,0.0,0
203081,Damian Lillard,Damian,Lillard,1,203081.0,Damian,Lillard,Weber State,USA,6-2,195.0,11.0,0,Guard,Active,1610612757.0,Trail Blazers,Portland,2012.0,2023.0,N,Y,Y,2012,1,6,Y,35.0,11.0,0
202391,Jeremy Lin,Jeremy,Lin,0,202391.0,Jeremy,Lin,Harvard,USA,6-3,200.0,10.0,17,Guard,Inactive,1610612745.0,Rockets,Houston,2010.0,2018.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,37.0,8.0,0
77389,Steve Lingenfelter,Steve,Lingenfelter,0,77389.0,Steve,Lingenfelter,South Dakota State,USA,6-9,225.0,2.0,25,Forward,Inactive,1610612764.0,Bullets,Washington,1982.0,1983.0,N,Y,Y,1981,2,44,N,67.0,1.0,0
175,Alton Lister,Alton,Lister,0,175.0,Alton,Lister,Arizona State,USA,7-0,245.0,16.0,53,Center-Forward,Inactive,1610612749.0,Bucks,Milwaukee,1981.0,1997.0,N,Y,Y,1981,1,21,N,67.0,16.0,0
1629642,Nassir Little,Nassir,Little,1,1629642.0,Nassir,Little,North Carolina,USA,6-5,220.0,4.0,10,Forward-Guard,Active,1610612757.0,Trail Blazers,Portland,2019.0,2023.0,N,Y,Y,2019,1,25,N,25.0,4.0,0
