person_id,full_name,country,position,height,weight,edad,años_jugando,undrafted,team_id
77264.0,Bernard King,USA,Forward,6-7,205.0,68.0,15.0,0,1610612764.0
12.0,Chris King,USA,Forward,6-8,215.0,56.0,5.0,0,0.0
701.0,Frankie King,USA,Guard,6-1,185.0,53.0,1.0,0,1610612755.0
77268.0,George King,USA,Guard,6-0,175.0,97.0,6.0,0,1610612755.0
1628994.0,George King,USA,Forward-Guard,6-6,220.0,31.0,3.0,0,0.0
1562.0,Gerard King,USA,Forward,Desconocido,210.0,52.0,2.0,0,0.0
77270.0,Jim King,USA,Guard,6-2,175.0,84.0,9.0,0,1610612747.0
728.0,Jimmy King,USA,Guard,6-5,210.0,52.0,1.0,0,1610612761.0
1629663.0,Louis King,USA,Forward,6-7,205.0,26.0,4.0,0,1610612755.0
77272.0,Maury King,USA,Guard,6-2,195.0,90.0,3.0,0,1610612764.0
77273.0,Reggie King,USA,Forward,6-6,225.0,68.0,5.0,0,1610612758.0
1101.0,Rich King,USA,Center,7-2,260.0,56.0,3.0,0,1610612760.0
351.0,Stacey King,USA,Forward-Center,6-11,250.0,58.0,7.0,0,1610612741.0
77276.0,Tom King,USA,Guard,6-0,165.0,101.0,0.0,0,1610610028.0
200814.0,Tarence Kinsey,USA,Guard,6-6,189.0,41.0,2.0,0,1610612763.0
1905.0,Andrei Kirilenko,Russia,Forward,6-9,235.0,44.0,13.0,0,0.0
203945.0,Alex Kirk,USA,Center,7-0,245.0,33.0,0.0,0,0.0
1630557.0,Corey Kispert,USA,Forward,6-6,224.0,26.0,2.0,0,1610612764.0
77279.0,Doug Kistler,USA,Forward,6-9,210.0,87.0,0.0,0,1610612752.0
1123.0,Greg Kite,USA,Center,6-11,250.0,64.0,11.0,0,1610612753.0
954.0,Kerry Kittles,USA,Guard,6-5,185.0,51.0,8.0,0,0.0
1628467.0,Maxi Kleber,Germany,Forward,6-10,240.0,33.0,6.0,0,1610612742.0
170.0,Joe Kleine,USA,Center,6-11,255.0,63.0,14.0,0,0.0
101132.0,Linas Kleiza,Lithuania,Forward,6-8,234.0,40.0,7.0,0,1610612743.0
77283.0,Leo Klier,USA,Guard,6-2,170.0,102.0,1.0,0,1610612765.0
77284.0,Herm Klotz,USA,Guard,5-7,150.0,104.0,0.0,0,1610610024.0
77285.0,Duane Klueh,USA,Guard,6-3,175.0,99.0,1.0,0,1610612765.0
77287.0,Bob Knight,USA,Guard-Forward,6-2,185.0,120.0,0.0,0,1610612752.0
2688.0,Brandin Knight,USA,Guard,6-0,180.0,43.0,0.0,0,0.0
202688.0,Brandon Knight,USA,Guard,6-2,182.0,33.0,10.0,0,0.0
1861.0,Negele Knight,USA,Guard,6-1,175.0,58.0,8.0,0,0.0
77289.0,Toby Knight,USA,Forward,6-9,210.0,70.0,4.0,0,1610612752.0
969.0,Travis Knight,USA,Center,7-0,235.0,51.0,6.0,0,1610612747.0
77291.0,Lee Knorek,USA,Center,6-7,215.0,104.0,3.0,0,1610612752.0
77292.0,Dick Knostman,USA,Center,6-6,215.0,94.0,0.0,0,1610612755.0
77293.0,Rod Knowles,USA,Center,6-9,215.0,79.0,0.0,0,1610612756.0
1628995.0,Kevin Knox II,USA,Forward,6-7,215.0,26.0,5.0,0,1610612757.0
77294.0,Bart Kofoed,USA,Forward,6-4,210.0,61.0,5.0,0,1610612762.0
77295.0,Don Kojis,USA,Forward,6-3,202.0,86.0,11.0,0,1610612745.0
1631132.0,Christian Koloko,Cameroon,Center,7-0,230.0,25.0,1.0,0,1610612761.0
77296.0,Milo Komenich,USA,Center,6-7,212.0,105.0,0.0,0,1610610023.0
402.0,Jon Koncak,USA,Center,7-0,250.0,62.0,10.0,0,1610612737.0
1629723.0,John Konchar,USA,Guard,6-5,210.0,29.0,4.0,0,1610612763.0
77299.0,Bud Koper,USA,Guard,6-6,210.0,83.0,0.0,0,1610612744.0
77300.0,Joe Kopicki,USA,Forward,6-9,240.0,65.0,2.0,0,1610612764.0
1627788.0,Furkan Korkmaz,Turkey,Guard-Forward,6-7,202.0,28.0,6.0,0,1610612755.0
77301.0,Frank Kornet,USA,Forward,6-9,225.0,58.0,1.0,0,1610612749.0
101117.0,Yaroslav Korolev,Russia,Forward,6-9,203.0,38.0,1.0,0,1610612746.0
77302.0,Len Kosmalski,USA,Center,6-11,245.0,73.0,1.0,0,1610612758.0
77305.0,Tom Kozelko,USA,Forward,6-8,220.0,74.0,2.0,0,1610612764.0
77306.0,Arvid Kramer,USA,Center,6-9,220.0,69.0,0.0,0,1610612743.0
77307.0,Barry Kramer,USA,Forward,6-4,200.0,82.0,0.0,0,1610612744.0
77308.0,Joel Kramer,USA,Forward,6-7,203.0,69.0,4.0,0,1610612756.0
77309.0,Dan Kraus,USA,Guard,6-0,195.0,102.0,0.0,0,1610610024.0
77310.0,Herb Krautblatt,USA,Guard,6-1,190.0,98.0,0.0,0,1610610024.0
203139.0,Viacheslav Kravtsov,Ukraine,Center,6-11,254.0,38.0,1.0,0,0.0
77311.0,Jim Krebs,USA,Center,6-8,230.0,90.0,6.0,0,1610612747.0
1630249.0,Vit Krejci,Czech Republic,Guard,6-8,195.0,25.0,2.0,0,1610612737.0
77312.0,Wayne Kreklow,USA,Guard,6-4,175.0,68.0,0.0,0,1610612738.0
77313.0,Tom Kron,USA,Guard,6-5,200.0,82.0,2.0,0,1610612760.0
2420.0,Nenad Krstic,Serbia,Center,7-0,240.0,42.0,6.0,0,1610612751.0
1474.0,Larry Krystkowiak,USA,Forward,6-9,220.0,61.0,10.0,0,0.0
77316.0,Steve Kuberski,USA,Forward,6-8,215.0,77.0,8.0,0,1610612738.0
77317.0,Leo Kubiak,USA,Guard,5-11,160.0,98.0,0.0,0,1610610037.0
77319.0,Frank Kudelka,USA,Guard,6-2,193.0,100.0,3.0,0,1610610024.0
77320.0,John Kuester,USA,Guard,6-2,180.0,70.0,2.0,0,1610612758.0
77322.0,Ray Kuka,USA,Forward,6-3,200.0,103.0,1.0,0,1610612752.0
389.0,Toni Kukoc,Croatia,Forward,6-11,235.0,57.0,12.0,0,1610612741.0
1629083.0,Arnoldas Kulboka,Lithuania,Forward,6-10,209.0,27.0,0.0,0,1610612766.0
77323.0,Kevin Kunnert,USA,Center,7-0,230.0,73.0,8.0,0,1610612745.0
77324.0,Mitch Kupchak,USA,Forward,6-9,230.0,71.0,9.0,0,1610612764.0
77325.0,Charles Kupec,USA,Center,6-6,220.0,72.0,2.0,0,1610612747.0
1629066.0,Rodions Kurucs,Latvia,Forward,6-9,228.0,27.0,2.0,0,0.0
201633.0,Rob Kurz,USA,Forward,6-9,232.0,40.0,1.0,0,1610612744.0
2825.0,Ibrahim Kutluay,Turkey,Guard,6-6,200.0,51.0,0.0,0,0.0
1628398.0,Kyle Kuzma,USA,Forward,6-9,221.0,30.0,6.0,0,1610612764.0
203136.0,Ognjen Kuzmic,Serbia,Center,7-0,260.0,35.0,1.0,0,1610612744.0
1627851.0,Mindaugas Kuzminskas,Lithuania,Forward,6-9,215.0,36.0,1.0,0,0.0
1711.0,Raef LaFrentz,USA,Center-Forward,6-11,240.0,49.0,10.0,0,1610612743.0
77328.0,Tom LaGarde,USA,Center,6-10,220.0,70.0,7.0,0,1610612742.0
1631222.0,Jake LaRavia,USA,Forward,6-7,235.0,23.0,1.0,0,1610612763.0
77340.0,Rudy LaRusso,USA,Forward,6-8,220.0,87.0,9.0,0,1610612747.0
203897.0,Zach LaVine,USA,Guard,6-5,200.0,30.0,9.0,0,1610612741.0
1627746.0,Skal Labissiere,Haiti,Forward-Center,6-10,235.0,29.0,3.0,0,1610612758.0
363.0,Christian Laettner,USA,Forward-Center,6-11,245.0,56.0,12.0,0,1610612750.0
201802.0,Oliver Lafayette,USA,Guard,6-2,190.0,41.0,0.0,0,1610612738.0
100263.0,Bill Laimbeer,USA,Center,6-11,245.0,125.0,13.0,0,1610612765.0
77329.0,Pete Lalich,USA,Forward,6-2,190.0,105.0,0.0,0,1610610026.0
1630237.0,Anthony Lamb,USA,Forward,6-6,227.0,27.0,3.0,0,1610612744.0
203117.0,Doron Lamb,USA,Guard,6-4,200.0,33.0,1.0,0,1610612753.0
203087.0,Jeremy Lamb,USA,Guard-Forward,6-5,180.0,33.0,9.0,0,1610612758.0
77331.0,John Lambert,USA,Center,6-10,225.0,72.0,6.0,0,1610612739.0
77332.0,Jeff Lamp,USA,Guard,6-6,195.0,66.0,7.0,0,1610612757.0
2573.0,Maciej Lampe,Poland,Forward,6-11,275.0,40.0,2.0,0,1610612756.0
77333.0,Jim Lampley,USA,Forward,6-10,230.0,65.0,0.0,0,1610612755.0
2253.0,Sean Lampley,USA,Forward,6-6,213.0,46.0,1.0,0,0.0
1629111.0,Jock Landale,Australia,Center,6-11,255.0,29.0,2.0,0,1610612756.0
201171.0,Carl Landry,USA,Forward,6-9,248.0,42.0,8.0,0,1610612758.0
202068.0,Marcus Landry,USA,Forward,6-7,230.0,39.0,0.0,0,0.0
77334.0,Mark Landsberger,USA,Forward,6-8,215.0,70.0,6.0,0,1610612747.0
457.0,Andrew Lang,USA,Center,6-11,275.0,59.0,11.0,0,1610612756.0
226.0,Antonio Lang,USA,Forward,6-8,205.0,53.0,5.0,0,0.0
2591.0,James Lang,USA,Center,6-10,305.0,42.0,0.0,0,0.0
1892.0,Trajan Langdon,USA,Desconocido,Desconocido,210.0,49.0,9.0,0,0.0
101247.0,Keith Langford,USA,Guard,6-4,215.0,42.0,0.0,0,0.0
1629641.0,Romeo Langford,USA,Guard-Forward,6-5,216.0,25.0,4.0,0,1610612759.0
2061.0,Dan Langhi,USA,Forward,6-11,220.0,47.0,3.0,0,0.0
77338.0,Stu Lantz,USA,Guard,6-3,175.0,79.0,7.0,0,1610612745.0
1627879.0,Nicolas Laprovittola,Argentina,Guard,6-4,180.0,35.0,0.0,0,0.0
77339.0,York Larese,USA,Guard,6-4,183.0,87.0,0.0,0,1610612744.0
203499.0,Shane Larkin,USA,Guard,5-11,175.0,33.0,4.0,0,1610612751.0
77341.0,John Laskowski,USA,Guard,6-6,185.0,72.0,1.0,0,1610612741.0
201186.0,Stephane Lasme,Gabon,Forward,6-8,215.0,42.0,0.0,0,1610612748.0
968.0,Priest Lauderdale,USA,Center,7-4,325.0,52.0,1.0,0,1610612743.0
77344.0,Rich Laurel,USA,Guard,6-6,190.0,71.0,0.0,0,1610612749.0
77345.0,Walt Lautenbach,USA,Forward,6-2,185.0,102.0,0.0,0,1610610033.0
203530.0,Joffrey Lauvergne,France,Center,6-11,260.0,34.0,3.0,0,1610612743.0
77346.0,Tony Lavelli,USA,Forward,6-3,185.0,99.0,1.0,0,1610612738.0
77347.0,Bob Lavoy,USA,Forward,6-7,185.0,99.0,3.0,0,1610610030.0
201151.0,Acie Law,USA,Guard,6-3,202.0,40.0,3.0,0,1610612737.0
1629724.0,Vic Law,USA,Forward,6-7,201.0,29.0,0.0,0,1610612753.0
202371.0,Gani Lawal,USA,Forward,6-9,234.0,36.0,0.0,0,1610612756.0
77348.0,Ed Lawrence,USA,Center,6-11,228.0,72.0,0.0,0,1610612765.0
1630639.0,A.J. Lawson,Canada,Guard,6-6,179.0,25.0,1.0,0,1610612742.0
1535.0,Jason Lawson,USA,Center,6-11,240.0,51.0,5.0,0,1610612753.0
201951.0,Ty Lawson,USA,Guard,5-11,195.0,37.0,8.0,0,1610612743.0
1627774.0,Jake Layman,USA,Forward,6-8,209.0,31.0,5.0,0,1610612750.0
77350.0,Dennis Layton,USA,Guard,6-1,180.0,76.0,6.0,0,1610612756.0
1627747.0,Caris LeVert,USA,Guard,6-6,205.0,31.0,7.0,0,1610612739.0
1628388.0,T.J. Leaf,USA,Forward,6-10,222.0,28.0,3.0,0,1610612754.0
77351.0,Emanuel Leaks,USA,Center,6-8,225.0,79.0,1.0,0,1610612755.0
77352.0,Hal Lear,USA,Guard,5-11,163.0,90.0,0.0,0,1610612744.0
77353.0,Allen Leavell,USA,Guard,6-1,170.0,68.0,9.0,0,1610612745.0
287.0,Eric Leckner,USA,Center,6-11,265.0,59.0,8.0,0,1610612762.0
1629665.0,Jalen Lecque,USA,Guard,6-4,185.0,25.0,1.0,0,0.0
203495.0,Ricky Ledo,USA,Guard,6-7,195.0,33.0,1.0,0,1610612742.0
77356.0,Butch Lee,USA,Guard,6-0,185.0,68.0,1.0,0,1610612737.0
77357.0,Clyde Lee,USA,Forward,6-10,205.0,81.0,9.0,0,1610612744.0
201584.0,Courtney Lee,USA,Guard,6-5,215.0,40.0,11.0,0,1610612763.0
1627814.0,Damion Lee,USA,Guard-Forward,6-5,210.0,33.0,6.0,0,1610612756.0
101135.0,David Lee,USA,Forward-Center,6-9,245.0,42.0,11.0,0,1610612752.0
77358.0,Doug Lee,USA,Guard,6-5,200.0,61.0,3.0,0,1610612751.0
77359.0,George Lee,USA,Forward,6-4,200.0,88.0,7.0,0,1610612765.0
77360.0,Greg Lee,USA,Guard,6-3,190.0,73.0,0.0,0,1610612757.0
77362.0,Kurk Lee,USA,Guard,6-3,190.0,58.0,0.0,0,1610612751.0
77363.0,Rock Lee,USA,Center,6-10,220.0,70.0,0.0,0,1610612746.0
77364.0,Ron Lee,USA,Guard,6-3,193.0,73.0,5.0,0,1610612756.0
77365.0,Russell Lee,USA,Forward,6-5,185.0,75.0,2.0,0,1610612749.0
1630240.0,Saben Lee,USA,Guard,6-2,183.0,26.0,3.0,0,1610612756.0
77367.0,Hank Lefkowitz,USA,Forward,6-2,190.0,102.0,0.0,0,1610610026.0
100.0,Tim Legler,USA,Guard,6-4,200.0,58.0,10.0,0,0.0
77369.0,George Lehmann,USA,Guard,6-0,180.0,83.0,1.0,0,1610612737.0
1627215.0,Walt Lemon Jr.,USA,Guard,6-3,180.0,33.0,1.0,0,1610612741.0
203458.0,Alex Len,Ukraine,Center,7-2,250.0,32.0,10.0,0,1610612758.0
77371.0,Bob Leonard,USA,Guard,6-3,185.0,93.0,6.0,0,1610612747.0
77370.0,Gary Leonard,USA,Center,7-1,250.0,58.0,2.0,0,1610612750.0
202695.0,Kawhi Leonard,USA,Forward,6-7,225.0,34.0,12.0,0,1610612746.0
203086.0,Meyers Leonard,USA,Forward-Center,7-0,260.0,33.0,11.0,0,1610612749.0
77372.0,Jim Les,USA,Guard,5-11,165.0,62.0,6.0,0,1610612758.0
202727.0,Travis Leslie,USA,Desconocido,Desconocido,210.0,35.0,6.0,0,0.0
77373.0,Ronnie Lester,USA,Guard,6-2,175.0,66.0,5.0,0,1610612741.0
77374.0,Clifford Lett,USA,Guard,6-3,170.0,59.0,1.0,0,1610612759.0
202720.0,Jon Leuer,USA,Forward,6-10,228.0,36.0,7.0,0,1610612763.0
77375.0,Andrew Levane,USA,Forward,6-2,190.0,105.0,4.0,0,1610612755.0
77376.0,Lafayette Lever,USA,Guard,6-3,170.0,65.0,11.0,0,1610612743.0
77377.0,Cliff Levingston,USA,Forward,6-8,210.0,64.0,12.0,0,1610612737.0
77385.0,Bobby Lewis,USA,Guard,6-3,175.0,80.0,3.0,0,1610612744.0
736.0,Cedric Lewis,USA,Forward,6-10,235.0,56.0,0.0,0,1610612764.0
77379.0,Fred Lewis,USA,Forward,6-2,195.0,104.0,1.0,0,1610610024.0
77380.0,Freddie Lewis,USA,Guard,6-0,175.0,82.0,10.0,0,1610612754.0
77381.0,Grady Lewis,USA,Forward,6-7,215.0,108.0,2.0,0,1610610028.0
1631171.0,Justin Lewis,USA,Forward,6-7,245.0,23.0,1.0,0,1610612741.0
729.0,Martin Lewis,USA,Forward,6-6,225.0,50.0,1.0,0,1610612761.0
1900.0,Quincy Lewis,USA,Guard-Forward,6-7,215.0,48.0,4.0,0,0.0
77383.0,Ralph Lewis,USA,Guard,6-6,200.0,62.0,2.0,0,1610612765.0
1740.0,Rashard Lewis,USA,Forward,6-10,235.0,46.0,15.0,0,1610612760.0
77384.0,Reggie Lewis,USA,Guard,6-7,195.0,59.0,5.0,0,1610612738.0
1630575.0,Scottie Lewis,USA,Guard,6-5,185.0,25.0,0.0,0,1610612766.0
77386.0,Marcus Liberty,USA,Forward,6-8,205.0,57.0,3.0,0,1610612743.0
77387.0,Todd Lichti,USA,Guard,6-4,205.0,58.0,4.0,0,1610612743.0
202732.0,DeAndre Liggins,USA,Guard,6-6,209.0,37.0,6.0,0,1610612739.0
77388.0,Bill Ligon,USA,Guard,6-4,180.0,73.0,0.0,0,1610612765.0
203081.0,Damian Lillard,USA,Guard,6-2,195.0,35.0,11.0,0,1610612757.0
202391.0,Jeremy Lin,USA,Guard,6-3,200.0,37.0,8.0,0,1610612745.0
77389.0,Steve Lingenfelter,USA,Forward,6-9,225.0,67.0,1.0,0,1610612764.0
175.0,Alton Lister,USA,Center-Forward,7-0,245.0,67.0,16.0,0,1610612749.0
1629642.0,Nassir Little,USA,Forward-Guard,6-5,220.0,25.0,4.0,0,1610612757.0
1630587.0,Isaiah Livers,USA,Forward,6-6,232.0,27.0,2.0,0,1610612765.0
988.0,Randy Livingston,USA,Guard,6-4,209.0,50.0,10.0,0,1610612756.0
2733.0,Shaun Livingston,USA,Guard,6-7,192.0,40.0,14.0,0,1610612744.0
77392.0,Ron Livingstone,USA,Center,6-10,220.0,100.0,1.0,0,1610612744.0
1024.0,Horacio Llamas,USA,Center,6-11,285.0,52.0,6.0,0,1610612756.0
77394.0,Earl Lloyd,USA,Forward,6-6,200.0,97.0,9.0,0,1610612755.0
77395.0,Lewis Lloyd,USA,Guard,6-6,205.0,66.0,8.0,0,1610612745.0
77396.0,Scott Lloyd,USA,Center,6-10,230.0,72.0,6.0,0,1610612742.0
77397.0,Bob Lochmueller,USA,Forward,6-5,185.0,98.0,0.0,0,1610612755.0
77398.0,Robert Lock,USA,Forward,6-9,225.0,59.0,0.0,0,1610612746.0
77399.0,Darrell Lockhart,USA,Forward,6-9,245.0,65.0,0.0,0,1610612759.0
1100.0,Ian Lockhart,USA,Forward,6-8,240.0,58.0,0.0,0,1610612756.0
77401.0,Kevin Loder,USA,Forward,6-6,205.0,66.0,2.0,0,1610612758.0
77402.0,Don Lofgran,USA,Forward,6-5,200.0,96.0,3.0,0,1610610030.0
1629155.0,Zach Lofton,USA,Guard,6-4,180.0,32.0,0.0,0,0.0
1631254.0,Kenneth Lofton Jr.,USA,Forward,6-6,275.0,23.0,1.0,0,1610612763.0
77403.0,Johnny Logan,USA,Guard,6-2,175.0,104.0,4.0,0,1610610034.0
38.0,Brad Lohaus,USA,Forward-Center,6-11,230.0,61.0,10.0,0,1610612749.0
1381.0,John Long,USA,Guard,6-5,200.0,69.0,18.0,0,1610612765.0
77406.0,Paul Long,USA,Guard,6-2,180.0,81.0,3.0,0,1610612765.0
1627848.0,Shawn Long,USA,Forward,6-9,255.0,32.0,0.0,0,1610612755.0
26.0,Luc Longley,USA,Center,Desconocido,210.0,56.0,9.0,0,0.0
1626172.0,Kevon Looney,USA,Forward,6-9,222.0,29.0,8.0,0,1610612744.0
1732.0,Felipe Lopez,Dominican Republic,Guard-Forward,6-5,195.0,50.0,4.0,0,1610612763.0
2221.0,Raul Lopez,Spain,Guard,6-0,175.0,45.0,2.0,0,0.0
201577.0,Robin Lopez,USA,Center,7-0,281.0,37.0,15.0,0,1610612739.0
943.0,Ryan Lorthridge,USA,Guard,6-4,190.0,53.0,0.0,0,1610612744.0
77409.0,Jim Loscutoff,USA,Forward,6-5,220.0,95.0,8.0,0,1610612738.0
77410.0,Plummer Lott,USA,Forward,6-5,210.0,79.0,1.0,0,1610612760.0
77411.0,Kevin Loughery,USA,Guard,6-3,190.0,85.0,10.0,0,1610612764.0
1629712.0,Didi Louzada,Brazil,Guard,6-5,188.0,26.0,1.0,0,1610612757.0
77412.0,Bob Love,USA,Forward,6-8,215.0,82.0,10.0,0,1610612741.0
201567.0,Kevin Love,USA,Forward-Center,6-8,251.0,37.0,15.0,0,1610612748.0
77413.0,Stan Love,USA,Forward,6-9,215.0,76.0,3.0,0,1610612764.0
77414.0,Clyde Lovellette,USA,Center,6-9,234.0,96.0,10.0,0,1610612747.0
77415.0,Sidney Lowe,USA,Guard,6-0,195.0,65.0,6.0,0,1610612750.0
200768.0,Kyle Lowry,USA,Guard,6-0,196.0,39.0,17.0,0,1610612748.0
1628070.0,Jordan Loyd,USA,Guard,6-4,210.0,32.0,0.0,0,1610612761.0
77417.0,Al Lucas,USA,Forward,6-3,195.0,103.0,0.0,0,1610612738.0
77419.0,John Lucas,USA,Guard,6-3,175.0,72.0,13.0,0,1610612745.0
203564.0,Kalin Lucas,USA,Guard,6-1,195.0,36.0,4.0,0,1610612763.0
77420.0,Maurice Lucas,USA,Forward,6-9,215.0,73.0,11.0,0,1610612757.0
101249.0,John Lucas III,USA,Guard,5-11,166.0,42.0,11.0,0,0.0
77421.0,Ted Luckenbill,USA,Forward,6-6,205.0,86.0,1.0,0,1610612744.0
1731.0,Tyronn Lue,USA,Guard,6-0,175.0,48.0,10.0,0,1610612737.0
77422.0,Jim Luisi,USA,Guard,6-2,180.0,97.0,0.0,0,1610610024.0
77423.0,Al Lujack,USA,Forward,6-3,220.0,104.0,0.0,0,1610610036.0
77424.0,Phil Lumpkin,USA,Guard,6-0,165.0,73.0,1.0,0,1610612757.0
77425.0,Ray Lumpp,USA,Guard,6-1,178.0,102.0,4.0,0,1610612752.0
1627789.0,Timothe Luwawu-Cabarrot,France,Guard-Forward,6-7,215.0,30.0,5.0,0,1610612737.0
1628399.0,Tyler Lydon,USA,Forward,6-10,225.0,29.0,1.0,0,1610612743.0
248.0,George Lynch,USA,Forward,6-8,235.0,55.0,11.0,0,1610612740.0
77426.0,Kevin Lynch,USA,Forward,6-5,195.0,56.0,1.0,0,1610612766.0
77427.0,Mike Lynn,USA,Forward,6-7,215.0,79.0,1.0,0,1610612747.0
1627815.0,Sheldon Mac,USA,Guard-Forward,6-6,200.0,32.0,0.0,0,1610612764.0
1928.0,Todd MacCulloch,Canada,Center,7-0,280.0,49.0,4.0,0,1610612755.0
77430.0,Ronnie MacGilvray,USA,Guard,6-2,185.0,95.0,0.0,0,1610612737.0
931.0,Don MacLean,USA,Forward,Desconocido,210.0,55.0,8.0,0,0.0
77428.0,Mike Macaluso,USA,Forward,6-5,210.0,74.0,0.0,0,1610612746.0
77429.0,Ed Macauley,USA,Center,6-8,185.0,97.0,9.0,0,1610612738.0
203159.0,Scott Machado,USA,Guard,6-1,205.0,35.0,6.0,0,0.0
101178.0,Arvydas Macijauskas,Lithuania,Guard,6-4,214.0,45.0,0.0,0,1610612740.0
77432.0,Ollie Mack,USA,Guard,6-3,185.0,68.0,2.0,0,1610612742.0
694.0,Sam Mack,USA,Guard,Desconocido,210.0,55.0,9.0,0,0.0
202714.0,Shelvin Mack,USA,Guard,6-3,203.0,35.0,7.0,0,1610612737.0
1635.0,Malcolm Mackey,USA,Forward,6-9,248.0,55.0,0.0,0,1610612756.0
202731.0,Vernon Macklin,USA,Forward,6-10,227.0,39.0,0.0,0,1610612765.0
1629133.0,Daryl Macon,USA,Guard,6-2,185.0,29.0,1.0,0,0.0
1855.0,Mark Macon,USA,Guard,6-4,185.0,56.0,7.0,0,0.0
1629122.0,J.P. Macura,USA,Guard,6-4,203.0,30.0,1.0,0,0.0
77438.0,Kyle Macy,USA,Guard,6-3,175.0,68.0,6.0,0,1610612756.0
77439.0,Jack Maddox,USA,Forward,6-2,185.0,103.0,0.0,0,1610610029.0
2432.0,Tito Maddox,USA,Guard,6-4,190.0,44.0,0.0,0,1610612745.0
1666.0,Gerald Madkins,USA,Guard,6-4,200.0,56.0,4.0,0,1610612739.0
77441.0,Norm Mager,USA,Forward,6-5,185.0,99.0,0.0,0,1610610024.0
1894.0,Corey Maggette,USA,Forward,6-6,225.0,45.0,13.0,0,1610612746.0
77442.0,Dave Magley,USA,Forward,6-8,202.0,65.0,0.0,0,1610612739.0
1630266.0,Will Magnay,Australia,Center,6-10,234.0,27.0,0.0,0,0.0
101133.0,Ian Mahinmi,France,Center,6-11,262.0,38.0,12.0,0,1610612754.0
77443.0,John Mahnken,USA,Center,6-8,220.0,103.0,6.0,0,1610612738.0
77444.0,Francis Mahoney,USA,Forward,6-2,205.0,97.0,1.0,0,1610612738.0
105.0,Dan Majerle,USA,Guard-Forward,6-6,222.0,60.0,13.0,0,1610612756.0
200970.0,Renaldo Major,USA,Forward,6-7,190.0,43.0,0.0,0,0.0
1630588.0,Makur Maker,South Sudan,Desconocido,Desconocido,210.0,24.0,3.0,0,0.0
1627748.0,Thon Maker,South Sudan,Forward-Center,7-0,221.0,28.0,4.0,0,0.0
77447.0,Lionel Malamed,USA,Guard,5-9,150.0,100.0,0.0,0,1610610029.0
1630177.0,Theo Maledon,France,Guard,6-5,175.0,24.0,3.0,0,1610612766.0
117.0,Jeff Malone,USA,Guard,6-4,205.0,64.0,12.0,0,0.0
252.0,Karl Malone,USA,Forward,6-9,259.0,62.0,18.0,0,1610612762.0
77449.0,Moses Malone,USA,Center,6-10,215.0,70.0,18.0,0,1610612745.0
1074.0,Matt Maloney,USA,Guard,Desconocido,210.0,53.0,6.0,0,0.0
77450.0,Steve Malovic,USA,Forward,6-10,230.0,69.0,0.0,0,1610612746.0
1630572.0,Sandro Mamukelashvili,Georgia,Forward-Center,6-10,240.0,26.0,2.0,0,1610612759.0
77451.0,Ted Manakas,USA,Guard,6-2,180.0,74.0,0.0,0,1610612758.0
77452.0,John Mandic,USA,Forward,6-4,205.0,106.0,1.0,0,1610610029.0
1630211.0,Karim Mane,Senegal,Guard,6-3,190.0,25.0,0.0,0,0.0
77453.0,Frank Mangiapane,USA,Guard,5-10,195.0,100.0,0.0,0,1610612752.0
1629611.0,Terance Mann,USA,Guard-Forward,6-5,215.0,29.0,4.0,0,1610612746.0
1630544.0,Tre Mann,USA,Guard,6-3,178.0,24.0,2.0,0,1610612760.0
330.0,Danny Manning,USA,Forward-Center,6-10,234.0,59.0,14.0,0,0.0
77454.0,Ed Manning,USA,Forward,6-7,210.0,81.0,3.0,0,1610612764.0
316.0,Richard Manning,USA,Center,6-11,245.0,55.0,1.0,0,1610612763.0
1630185.0,Nico Mannion,Italy,Guard,6-2,190.0,24.0,0.0,0,1610612744.0
77456.0,Pace Mannion,USA,Guard,6-7,190.0,65.0,5.0,0,1610612762.0
77457.0,Nick Mantis,USA,Guard,6-3,190.0,89.0,3.0,0,1610612764.0
203906.0,Devyn Marble,USA,Forward,6-6,200.0,33.0,1.0,0,1610612753.0
77460.0,Roy Marble,USA,Guard,6-6,190.0,58.0,4.0,0,1610612737.0
950.0,Stephon Marbury,USA,Guard,6-2,205.0,48.0,12.0,0,1610612752.0
36.0,Sarunas Marciulionis,Lithuania,Guard,6-5,200.0,61.0,7.0,0,1610612739.0
77462.0,Saul Mariaschin,USA,Guard,5-11,165.0,101.0,0.0,0,1610612738.0
1890.0,Shawn Marion,USA,Guard-Forward,6-7,228.0,47.0,15.0,0,1610612756.0
1626246.0,Boban Marjanovic,Serbia,Center,7-4,290.0,37.0,8.0,0,1610612745.0
1628374.0,Lauri Markkanen,Finland,Forward-Center,7-0,240.0,28.0,6.0,0,1610612762.0
200806.0,Damir Markota,Croatia,Forward,6-10,225.0,39.0,0.0,0,1610612749.0
1752.0,Sean Marks,New Zealand,Forward-Center,6-10,250.0,50.0,12.0,0,0.0
77464.0,Harvey Marlatt,USA,Guard,6-3,185.0,77.0,2.0,0,1610612765.0
77465.0,Eric Marsh,USA,Guard,6-3,200.0,71.0,0.0,0,1610612744.0
77466.0,Jim Marsh,USA,Forward,6-7,215.0,79.0,0.0,0,1610612757.0
681.0,Donny Marshall,USA,Forward,6-7,230.0,53.0,7.0,0,1610612739.0
923.0,Donyell Marshall,USA,Forward,6-9,245.0,52.0,14.0,0,1610612744.0
