game_id,league_id,lead_changes,times_tied,team_id,team_abbreviation,team_city,pts_paint,pts_2nd_chance,pts_fb,largest_lead,team_turnovers,total_turnovers,team_rebounds,pts_off_to,venue
20101140,0,2,4,1610612748,MIA,Miami,34,14,20,10,0.0,16.0,4.0,19.0,away
20101142,0,5,4,1610612759,SAS,San Antonio,52,13,11,12,1.0,14.0,9.0,14.0,away
20101145,0,11,5,1610612744,GSW,Golden State,48,17,21,7,1.0,26.0,12.0,21.0,away
20101150,0,10,2,1610612765,DET,Detroit,40,10,15,23,0.0,5.0,6.0,7.0,away
20101147,0,11,15,1610612737,ATL,Atlanta,52,20,16,11,0.0,14.0,11.0,17.0,away
20101151,0,8,5,1610612743,DEN,Denver,30,15,18,20,2.0,15.0,12.0,15.0,away
20101153,0,21,11,1610612762,UTA,Utah,46,16,5,8,0.0,11.0,5.0,13.0,away
20101149,0,6,5,1610612760,SEA,Seattle,42,17,6,6,0.0,10.0,6.0,11.0,away
20101160,0,7,12,1610612745,HOU,Houston,44,15,18,3,1.0,11.0,5.0,9.0,away
20101157,0,1,1,1610612749,MIL,Milwaukee,26,10,27,11,1.0,16.0,11.0,13.0,away
20101161,0,1,2,1610612742,DAL,Dallas,46,18,22,22,1.0,9.0,3.0,13.0,away
20101156,0,3,0,1610612748,MIA,Miami,36,8,8,11,0.0,24.0,7.0,23.0,away
20101154,0,8,7,1610612753,ORL,Orlando,34,9,10,8,0.0,9.0,8.0,13.0,away
20101159,0,5,11,1610612747,LAL,Los Angeles,38,18,4,13,1.0,20.0,15.0,35.0,away
20101155,0,10,7,1610612754,IND,Indiana,40,10,7,12,0.0,17.0,8.0,18.0,away
20101158,0,1,1,1610612751,NJN,New Jersey,40,13,23,4,2.0,13.0,11.0,18.0,away
20101164,0,5,4,1610612747,LAL,Los Angeles,62,11,21,21,1.0,11.0,10.0,17.0,away
20101162,0,7,8,1610612755,PHI,Philadelphia,38,22,12,12,1.0,17.0,5.0,19.0,away
20101163,0,9,3,1610612750,MIN,Minnesota,34,16,8,3,2.0,9.0,13.0,9.0,away
20101165,0,7,5,1610612752,NYK,New York,30,9,7,3,0.0,9.0,9.0,17.0,away
20101167,0,12,10,1610612751,NJN,New Jersey,48,10,19,10,0.0,16.0,8.0,16.0,away
20101173,0,2,3,1610612743,DEN,Denver,60,9,30,32,0.0,6.0,6.0,6.0,away
20101174,0,8,6,1610612744,GSW,Golden State,42,11,17,7,0.0,11.0,2.0,13.0,away
20101172,0,0,0,1610612756,PHX,Phoenix,34,15,6,0,1.0,21.0,10.0,28.0,away
20101170,0,10,12,1610612761,TOR,Toronto,38,14,4,12,2.0,13.0,8.0,19.0,away
20101169,0,3,6,1610612737,ATL,Atlanta,50,16,18,6,0.0,21.0,13.0,22.0,away
20101168,0,8,8,1610612766,CHH,Charlotte,40,18,12,0,0.0,12.0,11.0,12.0,away
20101166,0,0,0,1610612739,CLE,Cleveland,34,12,15,0,0.0,11.0,11.0,13.0,away
20101171,0,12,8,1610612762,UTA,Utah,44,16,14,3,0.0,22.0,5.0,17.0,away
20101175,0,2,3,1610612746,LAC,Los Angeles,40,6,13,15,1.0,10.0,10.0,4.0,away
20101189,0,2,6,1610612746,LAC,Los Angeles,44,11,11,2,0.0,14.0,9.0,19.0,away
20101186,0,0,2,1610612745,HOU,Houston,36,6,8,0,0.0,15.0,7.0,16.0,away
20101184,0,1,1,1610612759,SAS,San Antonio,32,10,7,11,2.0,16.0,8.0,16.0,away
20101187,0,5,3,1610612763,MEM,Memphis,46,11,19,7,0.0,23.0,9.0,29.0,away
20101180,0,14,3,1610612748,MIA,Miami,48,10,14,18,1.0,13.0,4.0,14.0,away
20101188,0,4,5,1610612747,LAL,Los Angeles,44,26,12,14,1.0,10.0,6.0,9.0,away
20101185,0,2,1,1610612756,PHX,Phoenix,40,13,10,18,0.0,12.0,6.0,5.0,away
20101176,0,0,0,1610612737,ATL,Atlanta,26,12,18,0,0.0,13.0,5.0,12.0,away
20101178,0,3,8,1610612739,CLE,Cleveland,22,9,10,10,0.0,19.0,9.0,27.0,away
20101177,0,15,10,1610612766,CHH,Charlotte,42,18,17,0,0.0,14.0,8.0,12.0,away
20101179,0,6,4,1610612751,NJN,New Jersey,38,5,17,9,0.0,10.0,8.0,14.0,away
20101182,0,1,1,1610612755,PHI,Philadelphia,34,14,12,2,1.0,15.0,7.0,21.0,away
30100001,0,4,3,1610616833,EST,East NBA All Stars,54,22,21,3,0.0,15.0,5.0,16.0,away
20200001,0,23,21,1610612755,PHI,Philadelphia,42,16,18,9,0.0,20.0,12.0,25.0,away
20200002,0,3,4,1610612758,SAC,Sacramento,38,16,18,28,1.0,20.0,9.0,14.0,away
20200010,0,7,2,1610612765,DET,Detroit,18,14,11,9,0.0,21.0,11.0,18.0,away
20200006,0,1,1,1610612764,WAS,Washington,30,9,15,2,1.0,13.0,6.0,14.0,away
20200017,0,3,2,1610612759,SAS,San Antonio,48,20,17,8,0.0,19.0,10.0,25.0,away
20200014,0,6,6,1610612747,LAL,Los Angeles,40,17,15,4,0.0,19.0,12.0,33.0,away
20200013,0,7,9,1610612762,UTA,Utah,36,13,8,4,0.0,20.0,12.0,25.0,away
20200016,0,4,10,1610612739,CLE,Cleveland,40,14,10,6,2.0,12.0,11.0,8.0,away
20200009,0,7,4,1610612753,ORL,Orlando,40,14,14,21,4.0,17.0,6.0,19.0,away
20200012,0,5,2,1610612763,MEM,Memphis,62,6,20,2,0.0,21.0,10.0,19.0,away
20200015,0,7,6,1610612756,PHX,Phoenix,32,14,10,10,1.0,18.0,8.0,19.0,away
20200004,0,2,6,1610612738,BOS,Boston,42,9,8,13,2.0,17.0,6.0,20.0,away
20200008,0,2,3,1610612751,NJN,New Jersey,52,15,27,19,1.0,19.0,11.0,24.0,away
20200020,0,0,0,1610612757,POR,Portland,32,9,6,0,2.0,16.0,18.0,21.0,away
20200018,0,1,3,1610612738,BOS,Boston,26,10,5,7,1.0,13.0,10.0,27.0,away
20200019,0,4,8,1610612737,ATL,Atlanta,48,12,12,18,1.0,23.0,9.0,19.0,away
20200027,0,8,9,1610612743,DEN,Denver,22,8,9,2,0.0,13.0,9.0,10.0,away
20200028,0,6,3,1610612739,CLE,Cleveland,38,18,9,12,2.0,24.0,10.0,19.0,away
20200026,0,9,10,1610612761,TOR,Toronto,30,25,16,6,1.0,24.0,12.0,22.0,away
20200030,0,0,0,1610612760,SEA,Seattle,24,17,9,16,0.0,14.0,6.0,16.0,away
20200021,0,6,5,1610612754,IND,Indiana,30,8,5,4,0.0,14.0,11.0,12.0,away
20200022,0,17,12,1610612755,PHI,Philadelphia,28,10,19,15,0.0,18.0,12.0,11.0,away
20200025,0,10,6,1610612741,CHI,Chicago,42,12,10,16,0.0,22.0,13.0,23.0,away
20200024,0,2,0,1610612753,ORL,Orlando,36,4,13,3,0.0,17.0,6.0,25.0,away
20200023,0,1,2,1610612765,DET,Detroit,44,8,18,32,1.0,15.0,7.0,11.0,away
20200037,0,11,6,1610612749,MIL,Milwaukee,52,23,20,3,1.0,18.0,12.0,15.0,away
20200041,0,6,10,1610612757,POR,Portland,24,9,0,6,2.0,15.0,18.0,19.0,away
20200039,0,0,1,1610612761,TOR,Toronto,24,14,11,0,0.0,13.0,3.0,17.0,away
20200040,0,5,8,1610612744,GSW,Golden State,30,22,4,2,0.0,18.0,11.0,18.0,away
20200033,0,12,5,1610612754,IND,Indiana,32,16,14,8,0.0,16.0,10.0,18.0,away
20200035,0,1,2,1610612758,SAC,Sacramento,58,14,16,21,1.0,14.0,9.0,11.0,away
20200032,0,3,2,1610612737,ATL,Atlanta,34,13,14,15,0.0,21.0,11.0,24.0,away
20200036,0,4,6,1610612740,NOH,New Orleans,26,16,11,11,1.0,9.0,5.0,14.0,away
20200038,0,8,6,1610612756,PHX,Phoenix,36,14,9,3,0.0,22.0,5.0,25.0,away
20200044,0,0,1,1610612762,UTA,Utah,38,16,6,0,0.0,17.0,12.0,19.0,away
20200043,0,4,6,1610612748,MIA,Miami,30,19,3,15,0.0,9.0,5.0,11.0,away
20200050,0,8,2,1610612742,DAL,Dallas,48,21,17,22,0.0,15.0,10.0,24.0,away
20200048,0,10,2,1610612751,NJN,New Jersey,36,7,21,28,1.0,15.0,5.0,21.0,away
20200051,0,6,4,1610612765,DET,Detroit,36,8,16,20,1.0,9.0,9.0,8.0,away
20200047,0,0,3,1610612752,NYK,New York,32,19,2,0,0.0,14.0,5.0,12.0,away
20200056,0,9,6,1610612745,HOU,Houston,26,6,16,9,0.0,13.0,5.0,11.0,away
20200057,0,5,6,1610612759,SAS,San Antonio,30,15,16,22,1.0,18.0,4.0,18.0,away
20200058,0,0,1,1610612743,DEN,Denver,42,24,13,0,1.0,19.0,8.0,26.0,away
20200054,0,6,5,1610612754,IND,Indiana,38,17,10,10,0.0,16.0,8.0,18.0,away
20200053,0,6,8,1610612747,LAL,Los Angeles,24,18,6,4,0.0,17.0,8.0,27.0,away
20200052,0,5,9,1610612758,SAC,Sacramento,50,15,25,7,0.0,16.0,12.0,16.0,away
20200055,0,5,9,1610612764,WAS,Washington,26,10,6,14,1.0,13.0,5.0,14.0,away
20200062,0,4,1,1610612761,TOR,Toronto,34,14,18,1,1.0,12.0,8.0,12.0,away
20200066,0,15,7,1610612737,ATL,Atlanta,30,21,16,14,2.0,23.0,6.0,22.0,away
20200063,0,7,1,1610612740,NOH,New Orleans,26,15,16,13,1.0,15.0,13.0,12.0,away
20200065,0,4,6,1610612765,DET,Detroit,20,6,9,10,0.0,16.0,11.0,18.0,away
20200064,0,0,1,1610612738,BOS,Boston,36,15,14,28,0.0,10.0,10.0,7.0,away
20200061,0,0,0,1610612764,WAS,Washington,42,11,13,18,1.0,22.0,10.0,22.0,away
20200067,0,10,3,1610612751,NJN,New Jersey,34,19,16,6,0.0,11.0,8.0,18.0,away
20200068,0,6,2,1610612757,POR,Portland,52,16,14,11,0.0,13.0,11.0,19.0,away
20200060,0,16,12,1610612746,LAC,Los Angeles,36,19,13,12,0.0,23.0,6.0,26.0,away
20200070,0,22,22,1610612749,MIL,Milwaukee,38,10,15,7,1.0,13.0,7.0,19.0,away
20200071,0,3,0,1610612765,DET,Detroit,18,9,14,27,1.0,18.0,8.0,17.0,away
20200079,0,4,4,1610612762,UTA,Utah,46,16,13,15,0.0,14.0,18.0,24.0,away
20200077,0,8,7,1610612740,NOH,New Orleans,52,19,11,13,0.0,13.0,9.0,17.0,away
20200078,0,0,1,1610612742,DAL,Dallas,28,15,9,40,0.0,13.0,7.0,9.0,away
20200081,0,1,2,1610612763,MEM,Memphis,42,13,22,2,1.0,21.0,8.0,22.0,away
20200072,0,2,1,1610612739,CLE,Cleveland,44,11,31,3,1.0,24.0,8.0,31.0,away
20200074,0,2,3,1610612752,NYK,New York,36,5,11,2,1.0,18.0,1.0,21.0,away
20200075,0,6,3,1610612751,NJN,New Jersey,52,8,28,14,0.0,13.0,8.0,10.0,away
20200080,0,5,4,1610612756,PHX,Phoenix,32,21,8,15,0.0,17.0,10.0,16.0,away
20200073,0,10,10,1610612760,SEA,Seattle,44,24,12,12,1.0,16.0,6.0,26.0,away
20200084,0,13,8,1610612748,MIA,Miami,24,4,8,6,1.0,18.0,5.0,20.0,away
20200085,0,13,10,1610612750,MIN,Minnesota,34,16,23,12,0.0,14.0,6.0,12.0,away
20200082,0,6,4,1610612761,TOR,Toronto,30,12,13,13,2.0,14.0,9.0,16.0,away
20200087,0,6,11,1610612755,PHI,Philadelphia,64,24,19,2,3.0,14.0,14.0,23.0,away
20200091,0,5,5,1610612763,MEM,Memphis,20,11,9,6,0.0,22.0,10.0,23.0,away
20200089,0,2,1,1610612744,GSW,Golden State,26,16,4,10,0.0,15.0,10.0,21.0,away
20200088,0,0,1,1610612742,DAL,Dallas,42,12,23,52,1.0,4.0,6.0,9.0,away
20200083,0,8,4,1610612764,WAS,Washington,36,15,22,15,0.0,13.0,10.0,13.0,away
20200090,0,0,2,1610612757,POR,Portland,48,13,6,23,0.0,14.0,10.0,19.0,away
20200093,0,18,13,1610612753,ORL,Orlando,32,18,15,13,0.0,10.0,7.0,9.0,away
20200094,0,10,6,1610612737,ATL,Atlanta,42,12,19,2,0.0,21.0,10.0,20.0,away
20200096,0,3,4,1610612744,GSW,Golden State,46,14,7,25,2.0,17.0,12.0,14.0,away
20200097,0,2,5,1610612742,DAL,Dallas,34,12,17,15,3.0,21.0,4.0,14.0,away
20200098,0,0,1,1610612759,SAS,San Antonio,30,11,13,23,1.0,10.0,10.0,10.0,away
20200099,0,4,1,1610612764,WAS,Washington,38,14,21,9,1.0,14.0,8.0,18.0,away
20200106,0,11,8,1610612747,LAL,Los Angeles,38,15,12,4,0.0,8.0,2.0,11.0,away
20200100,0,9,8,1610612761,TOR,Toronto,44,18,18,6,0.0,16.0,7.0,18.0,away
20200105,0,9,5,1610612757,POR,Portland,30,15,4,14,1.0,13.0,6.0,12.0,away
20200102,0,4,3,1610612762,UTA,Utah,44,16,10,30,0.0,12.0,12.0,11.0,away
20200104,0,1,3,1610612765,DET,Detroit,28,2,16,20,0.0,23.0,5.0,30.0,away
20200109,0,5,8,1610612742,DAL,Dallas,50,12,12,5,1.0,11.0,7.0,16.0,away
20200108,0,4,5,1610612759,SAS,San Antonio,30,11,2,7,0.0,21.0,8.0,25.0,away
20200113,0,1,1,1610612744,GSW,Golden State,34,14,15,2,1.0,14.0,5.0,13.0,away
20200107,0,6,6,1610612738,BOS,Boston,24,13,14,11,1.0,20.0,12.0,29.0,away
20200111,0,7,9,1610612740,NOH,New Orleans,38,8,13,8,1.0,13.0,8.0,20.0,away
20200112,0,6,6,1610612756,PHX,Phoenix,28,6,8,10,2.0,17.0,16.0,12.0,away
20200110,0,7,4,1610612741,CHI,Chicago,52,6,14,8,0.0,15.0,10.0,17.0,away
20200116,0,4,9,1610612746,LAC,Los Angeles,44,7,10,4,1.0,19.0,13.0,26.0,away
20200115,0,10,10,1610612759,SAS,San Antonio,42,16,12,7,0.0,12.0,13.0,13.0,away
20200114,0,8,5,1610612764,WAS,Washington,22,13,10,21,0.0,16.0,9.0,14.0,away
20200119,0,3,3,1610612742,DAL,Dallas,24,9,15,16,1.0,17.0,6.0,11.0,away
20200122,0,17,11,1610612763,MEM,Memphis,46,22,7,4,0.0,17.0,8.0,15.0,away
20200121,0,1,3,1610612762,UTA,Utah,40,17,4,2,1.0,24.0,13.0,18.0,away
20200117,0,7,7,1610612761,TOR,Toronto,26,10,23,15,1.0,12.0,12.0,12.0,away
20200127,0,11,8,1610612744,GSW,Golden State,38,24,6,2,0.0,17.0,18.0,13.0,away
20200123,0,5,2,1610612740,NOH,New Orleans,44,16,12,23,0.0,16.0,6.0,12.0,away
20200125,0,10,5,1610612760,SEA,Seattle,56,10,29,20,1.0,17.0,15.0,20.0,away
20200133,0,10,3,1610612743,DEN,Denver,20,4,8,3,1.0,22.0,9.0,21.0,away
20200130,0,10,6,1610612737,ATL,Atlanta,30,14,17,15,0.0,17.0,10.0,20.0,away
20200128,0,7,6,1610612755,PHI,Philadelphia,48,19,12,11,1.0,17.0,10.0,18.0,away
20200137,0,1,1,1610612753,ORL,Orlando,36,8,11,6,0.0,14.0,13.0,21.0,away
20200136,0,2,7,1610612738,BOS,Boston,42,9,11,4,1.0,19.0,9.0,23.0,away
20200129,0,0,0,1610612748,MIA,Miami,22,17,2,0,0.0,17.0,7.0,24.0,away
20200134,0,0,6,1610612750,MIN,Minnesota,46,17,13,0,1.0,19.0,9.0,16.0,away
20200131,0,4,8,1610612742,DAL,Dallas,42,19,10,10,0.0,12.0,6.0,13.0,away
20200135,0,3,5,1610612763,MEM,Memphis,30,12,7,4,0.0,20.0,11.0,30.0,away
20200132,0,1,2,1610612739,CLE,Cleveland,26,21,19,2,1.0,19.0,6.0,23.0,away
20200142,0,3,4,1610612745,HOU,Houston,46,12,7,8,2.0,17.0,7.0,12.0,away
20200140,0,7,7,1610612755,PHI,Philadelphia,42,19,16,18,1.0,15.0,8.0,14.0,away
20200138,0,3,6,1610612762,UTA,Utah,44,9,21,15,0.0,17.0,5.0,17.0,away
20200139,0,4,5,1610612760,SEA,Seattle,26,3,0,6,0.0,8.0,10.0,11.0,away
20200147,0,3,1,1610612744,GSW,Golden State,34,13,18,5,1.0,18.0,11.0,25.0,away
20200145,0,1,5,1610612737,ATL,Atlanta,56,18,12,33,0.0,16.0,2.0,13.0,away
20200149,0,15,17,1610612763,MEM,Memphis,46,18,12,14,1.0,13.0,14.0,17.0,away
20200152,0,2,3,1610612739,CLE,Cleveland,28,8,6,2,1.0,10.0,7.0,14.0,away
20200154,0,1,3,1610612758,SAC,Sacramento,50,18,9,23,0.0,19.0,10.0,20.0,away
20200155,0,4,6,1610612753,ORL,Orlando,16,14,12,23,1.0,15.0,7.0,19.0,away
20200148,0,5,4,1610612749,MIL,Milwaukee,40,12,13,3,0.0,9.0,9.0,15.0,away
20200153,0,0,0,1610612762,UTA,Utah,60,22,14,27,0.0,19.0,8.0,13.0,away
20200151,0,8,3,1610612747,LAL,Los Angeles,28,10,9,6,1.0,19.0,8.0,20.0,away
20200158,0,4,1,1610612750,MIN,Minnesota,58,17,16,25,1.0,12.0,14.0,8.0,away
20200161,0,2,3,1610612763,MEM,Memphis,44,22,10,2,0.0,19.0,4.0,25.0,away
20200157,0,6,9,1610612754,IND,Indiana,38,17,19,9,0.0,16.0,9.0,14.0,away
20200165,0,0,4,1610612741,CHI,Chicago,36,15,12,0,0.0,18.0,10.0,18.0,away
20200156,0,3,5,1610612738,BOS,Boston,32,8,19,23,0.0,18.0,9.0,11.0,away
20200160,0,13,5,1610612759,SAS,San Antonio,36,15,8,12,2.0,17.0,10.0,18.0,away
20200164,0,10,3,1610612746,LAC,Los Angeles,44,10,17,7,1.0,17.0,5.0,23.0,away
20200166,0,8,7,1610612742,DAL,Dallas,40,9,5,17,1.0,11.0,4.0,11.0,away
20200167,0,6,3,1610612757,POR,Portland,46,22,4,6,2.0,13.0,11.0,14.0,away
20200171,0,1,4,1610612761,TOR,Toronto,28,14,11,14,1.0,19.0,9.0,25.0,away
20200168,0,0,0,1610612754,IND,Indiana,42,16,16,39,2.0,13.0,12.0,8.0,away
20200174,0,12,4,1610612764,WAS,Washington,30,6,7,5,2.0,9.0,7.0,19.0,away
20200169,0,11,6,1610612738,BOS,Boston,38,16,4,7,1.0,18.0,18.0,19.0,away
20200177,0,7,2,1610612743,DEN,Denver,44,18,12,2,0.0,24.0,10.0,18.0,away
20200178,0,3,7,1610612741,CHI,Chicago,48,14,13,3,2.0,22.0,14.0,21.0,away
20200173,0,6,9,1610612740,NOH,New Orleans,42,18,8,8,0.0,16.0,10.0,12.0,away
20200175,0,9,5,1610612759,SAS,San Antonio,52,17,12,24,1.0,17.0,12.0,19.0,away
20200176,0,11,4,1610612756,PHX,Phoenix,32,27,8,10,1.0,22.0,8.0,30.0,away
20200170,0,0,2,1610612751,NJN,New Jersey,54,10,36,44,0.0,15.0,11.0,14.0,away
20200179,0,5,6,1610612744,GSW,Golden State,22,16,2,11,0.0,15.0,14.0,20.0,away
20200185,0,4,2,1610612742,DAL,Dallas,34,23,19,10,0.0,10.0,6.0,11.0,away
20200186,0,2,7,1610612741,CHI,Chicago,36,16,10,2,0.0,15.0,10.0,17.0,away
20200180,0,0,1,1610612738,BOS,Boston,40,17,13,13,0.0,12.0,7.0,11.0,away
20200183,0,3,0,1610612750,MIN,Minnesota,36,13,8,1,0.0,14.0,12.0,19.0,away
20200181,0,17,7,1610612765,DET,Detroit,46,10,18,17,0.0,10.0,8.0,8.0,away
20200184,0,14,9,1610612763,MEM,Memphis,30,6,12,11,1.0,16.0,5.0,12.0,away
20200192,0,5,4,1610612752,NYK,New York,36,14,8,2,1.0,20.0,10.0,19.0,away
20200191,0,10,11,1610612748,MIA,Miami,30,20,4,8,0.0,14.0,9.0,6.0,away
20200189,0,4,1,1610612761,TOR,Toronto,26,7,14,3,2.0,9.0,10.0,16.0,away
20200194,0,3,6,1610612747,LAL,Los Angeles,58,17,20,18,1.0,13.0,8.0,12.0,away
20200195,0,5,3,1610612740,NOH,New Orleans,40,14,6,2,0.0,16.0,15.0,17.0,away
20200196,0,14,12,1610612749,MIL,Milwaukee,22,11,7,3,2.0,15.0,6.0,12.0,away
20200203,0,18,11,1610612746,LAC,Los Angeles,40,3,16,9,0.0,17.0,11.0,21.0,away
20200199,0,3,3,1610612748,MIA,Miami,28,15,6,16,0.0,11.0,6.0,15.0,away
20200200,0,20,21,1610612737,ATL,Atlanta,40,24,6,8,0.0,27.0,11.0,30.0,away
20200198,0,8,14,1610612739,CLE,Cleveland,28,14,13,6,2.0,12.0,15.0,7.0,away
20200202,0,6,4,1610612757,POR,Portland,40,4,16,12,0.0,12.0,7.0,8.0,away
20200212,0,9,9,1610612740,NOH,New Orleans,44,15,19,22,0.0,10.0,12.0,11.0,away
20200210,0,0,1,1610612750,MIN,Minnesota,38,15,8,19,1.0,14.0,13.0,15.0,away
20200215,0,1,4,1610612745,HOU,Houston,42,17,6,12,3.0,18.0,12.0,11.0,away
20200209,0,6,5,1610612739,CLE,Cleveland,28,19,4,6,3.0,17.0,11.0,20.0,away
20200207,0,15,13,1610612761,TOR,Toronto,32,16,15,5,0.0,12.0,8.0,10.0,away
20200211,0,0,0,1610612760,SEA,Seattle,46,18,8,0,0.0,13.0,5.0,18.0,away
20200208,0,3,4,1610612765,DET,Detroit,20,10,7,2,0.0,17.0,8.0,21.0,away
20200213,0,1,1,1610612759,SAS,San Antonio,46,13,24,36,1.0,19.0,9.0,15.0,away
20200204,0,0,1,1610612738,BOS,Boston,34,8,15,20,1.0,13.0,10.0,10.0,away
20200214,0,13,4,1610612751,NJN,New Jersey,28,13,13,4,1.0,13.0,11.0,14.0,away
20200206,0,0,3,1610612753,ORL,Orlando,24,16,15,13,0.0,10.0,9.0,11.0,away
20200216,0,8,5,1610612742,DAL,Dallas,38,18,25,2,0.0,11.0,8.0,12.0,away
20200217,0,13,7,1610612746,LAC,Los Angeles,58,14,11,8,3.0,11.0,8.0,17.0,away
20200227,0,1,3,1610612746,LAC,Los Angeles,40,24,24,6,0.0,18.0,6.0,26.0,away
20200226,0,5,3,1610612756,PHX,Phoenix,40,24,0,7,0.0,12.0,3.0,18.0,away
20200223,0,16,11,1610612763,MEM,Memphis,36,11,18,4,0.0,20.0,7.0,20.0,away
20200218,0,17,8,1610612737,ATL,Atlanta,32,16,11,9,1.0,16.0,9.0,20.0,away
20200221,0,4,2,1610612765,DET,Detroit,32,6,6,16,0.0,14.0,11.0,14.0,away
20200228,0,3,3,1610612745,HOU,Houston,30,10,10,13,1.0,13.0,9.0,20.0,away
20200224,0,3,1,1610612744,GSW,Golden State,48,6,17,13,2.0,20.0,9.0,22.0,away
20200222,0,18,8,1610612764,WAS,Washington,38,14,17,14,2.0,21.0,10.0,26.0,away
20200225,0,5,3,1610612750,MIN,Minnesota,30,18,6,6,0.0,11.0,11.0,10.0,away
20200220,0,12,10,1610612761,TOR,Toronto,30,5,8,12,1.0,13.0,5.0,18.0,away
20200219,0,5,7,1610612755,PHI,Philadelphia,44,17,14,19,0.0,10.0,8.0,14.0,away
20200231,0,4,3,1610612737,ATL,Atlanta,42,24,6,5,0.0,16.0,6.0,25.0,away
20200235,0,1,0,1610612765,DET,Detroit,30,14,0,1,2.0,17.0,5.0,22.0,away
20200232,0,1,5,1610612739,CLE,Cleveland,26,11,12,6,0.0,20.0,10.0,18.0,away
20200230,0,5,7,1610612755,PHI,Philadelphia,52,13,23,7,0.0,12.0,7.0,13.0,away
20200236,0,4,5,1610612757,POR,Portland,36,13,11,13,0.0,15.0,15.0,17.0,away
20200234,0,1,2,1610612759,SAS,San Antonio,44,10,19,24,2.0,9.0,12.0,6.0,away
20200233,0,0,0,1610612741,CHI,Chicago,42,17,5,0,1.0,19.0,6.0,14.0,away
20200229,0,5,8,1610612752,NYK,New York,38,16,11,12,0.0,22.0,11.0,20.0,away
20200237,0,8,4,1610612756,PHX,Phoenix,46,24,13,7,1.0,23.0,9.0,27.0,away
20200243,0,7,3,1610612747,LAL,Los Angeles,52,17,16,11,0.0,8.0,7.0,11.0,away
20200240,0,4,5,1610612738,BOS,Boston,32,13,5,15,0.0,16.0,14.0,9.0,away
20200241,0,1,1,1610612745,HOU,Houston,44,10,15,2,2.0,23.0,4.0,35.0,away
20200238,0,12,6,1610612746,LAC,Los Angeles,32,20,6,7,0.0,14.0,8.0,8.0,away
20200247,0,8,11,1610612754,IND,Indiana,36,19,8,3,0.0,17.0,13.0,24.0,away
20200248,0,8,12,1610612748,MIA,Miami,26,22,4,12,3.0,16.0,12.0,9.0,away
20200245,0,3,3,1610612739,CLE,Cleveland,52,11,12,3,1.0,13.0,9.0,13.0,away
20200244,0,20,12,1610612753,ORL,Orlando,24,14,11,8,0.0,12.0,11.0,18.0,away
20200250,0,3,7,1610612751,NJN,New Jersey,38,15,12,21,0.0,20.0,10.0,16.0,away
20200253,0,0,2,1610612750,MIN,Minnesota,28,6,10,0,1.0,16.0,5.0,25.0,away
20200251,0,1,4,1610612741,CHI,Chicago,44,12,8,2,0.0,20.0,11.0,31.0,away
20200254,0,6,5,1610612747,LAL,Los Angeles,44,14,13,12,1.0,20.0,11.0,14.0,away
20200249,0,7,2,1610612749,MIL,Milwaukee,36,9,4,2,1.0,13.0,7.0,15.0,away
20200255,0,0,0,1610612744,GSW,Golden State,32,11,19,27,1.0,19.0,9.0,17.0,away
20200261,0,7,12,1610612743,DEN,Denver,30,10,24,4,1.0,14.0,15.0,18.0,away
20200259,0,11,11,1610612765,DET,Detroit,26,5,11,7,1.0,17.0,6.0,20.0,away
20200265,0,9,11,1610612760,SEA,Seattle,42,13,13,14,3.0,13.0,14.0,14.0,away
20200260,0,6,8,1610612761,TOR,Toronto,36,12,8,9,1.0,12.0,10.0,14.0,away
20200262,0,10,10,1610612762,UTA,Utah,26,13,11,13,1.0,18.0,8.0,22.0,away
20200264,0,12,6,1610612742,DAL,Dallas,32,17,12,22,1.0,16.0,7.0,6.0,away
20200263,0,12,4,1610612756,PHX,Phoenix,40,14,8,13,0.0,13.0,11.0,12.0,away
20200256,0,3,7,1610612738,BOS,Boston,38,8,14,16,0.0,14.0,8.0,21.0,away
20200266,0,0,1,1610612748,MIA,Miami,22,12,4,0,1.0,11.0,20.0,10.0,away
20200258,0,12,9,1610612753,ORL,Orlando,32,12,2,18,0.0,15.0,8.0,10.0,away
20200267,0,3,5,1610612737,ATL,Atlanta,34,15,22,18,0.0,14.0,6.0,16.0,away
20200273,0,6,7,1610612755,PHI,Philadelphia,34,6,13,2,1.0,14.0,11.0,11.0,away
20200272,0,4,7,1610612740,NOH,New Orleans,38,13,14,9,0.0,17.0,10.0,16.0,away
20200274,0,0,0,1610612762,UTA,Utah,50,11,20,39,0.0,19.0,7.0,15.0,away
20200277,0,0,1,1610612748,MIA,Miami,24,15,6,0,1.0,22.0,8.0,29.0,away
20200271,0,10,6,1610612761,TOR,Toronto,26,16,15,16,0.0,14.0,7.0,8.0,away
20200275,0,17,9,1610612754,IND,Indiana,50,11,18,9,4.0,18.0,7.0,25.0,away
20200276,0,0,0,1610612758,SAC,Sacramento,26,8,13,26,1.0,23.0,7.0,15.0,away
20200269,0,3,7,1610612753,ORL,Orlando,40,10,19,23,0.0,12.0,9.0,12.0,away
20200285,0,4,7,1610612745,HOU,Houston,36,15,14,27,1.0,21.0,13.0,18.0,away
20200286,0,6,4,1610612754,IND,Indiana,38,16,11,3,1.0,19.0,15.0,23.0,away
20200281,0,10,3,1610612764,WAS,Washington,34,9,8,21,0.0,16.0,8.0,20.0,away
20200284,0,3,3,1610612740,NOH,New Orleans,28,12,1,7,0.0,8.0,12.0,8.0,away
